"","date","ratio_upt_pre","ratio_upt_pre_bus","ratio_upt_pre_rail","workplaces_time","reopened","INDIVIDUAL_gap_z","cases_p","dose2_cum","ratio_vrm_pre","ratio_vrm_pre_bus","ratio_vrm_pre_rail","pop_month","month","MSA.Code","flex_pct","val_upt","val_upt_bus","val_upt_rail","val_vrm","val_vrm_bus","val_vrm_rail","pct_transitcommute","pct_noveh"
"314","2021-11-01",0.484024856375209,0.484024856375209,NA,-0.234,1,-0.000342746610711114,0.00971698388047393,0.632,0.7725676525922,0.7725676525922,NA,884035,11,"C1254",0.212030220080626,240412,240412,NA,249262,249262,NA,0.00666605870014797,0.0655076108730936
"315","2021-12-01",0.452611117318829,0.452611117318829,NA,-0.253870967741935,1,-0.000192337065049527,0.00572015713904744,0.662,0.792816164095698,0.792816164095698,NA,883865,12,"C1254",0.219795033002553,224809,224809,NA,255795,255795,NA,0.00666605870014797,0.0655076108730936
"316","2020-04-01",0.361087661308679,0.454852357169491,0.0903454588810855,-0.510310870937168,0,5.11418947964731e-05,0.00273101209208453,0,0.608422746618832,0.620906990855875,0.581947175757129,2796142,4,"C1258",0.401417431818098,2737266,2561091,176175,2212463,1534354,678109,0.0570711179149506,0.104826022318824
"317","2020-05-01",0.36697333269926,0.46070235695193,0.0963341307630967,-0.433568973400938,0,0.000125156803595362,0.00393082911998777,0,0.603052037033421,0.628252155525192,0.549609673187919,2796492,5,"C1258",0.394270083135591,2781883,2594030,187853,2192933,1552505,640428,0.0570711179149506,0.104826022318824
"318","2020-06-01",0.424573683910939,0.526343869128655,0.130715917569865,-0.356324061465842,0,-0.00010406977180825,0.00223323086086515,0,0.697764624321202,0.70307077738518,0.686511766015886,2796201,6,"C1258",0.383056163963184,3218529,2963631,254898,2537345,1737393,799952,0.0570711179149506,0.104826022318824
"319","2020-07-01",0.496799236631705,0.594449240165144,0.214838347397328,-0.367213634885372,0,3.89799414228036e-05,0.00401974413187703,0,0.783311805578663,0.69569485779796,0.969122709755875,2796310,7,"C1258",0.372116105408076,3766043,3347105,418938,2848428,1719166,1129262,0.0570711179149506,0.104826022318824
"320","2020-08-01",0.512369612301168,0.608990500743393,0.233380256049312,-0.34387892705067,0,7.65235699747258e-05,0.00375978377583133,0,0.780882198861454,0.665697077412759,1.02515744590284,2796524,8,"C1258",0.370829998054247,3884076,3428981,455095,2839593,1645037,1194556,0.0570711179149506,0.104826022318824
"321","2020-09-01",0.497937535002939,0.588815380816089,0.23553100873583,-0.35139444950287,0,-7.18801082707541e-05,0.0025496111842944,0,0.758236669269064,0.651273425585947,0.985075625953933,2796323,9,"C1258",0.369486195163998,3774672,3315383,459289,2757245,1609394,1147851,0.0570711179149506,0.104826022318824
"322","2020-10-01",0.530865476784959,0.631402505435257,0.240568405884057,-0.314568245236637,0,-0.000124464632194494,0.00334948920289656,0,0.797187101167064,0.69435297216943,1.01526936690806,2795975,10,"C1258",0.360102748330676,4024286,3555174,469112,2898884,1715850,1183034,0.0570711179149506,0.104826022318824
"323","2020-11-01",0.453823163521,0.542894507573218,0.196632846414002,-0.343286679995439,0,-5.18629530407786e-05,0.00904504920142535,0,0.69951526114766,0.663432139577148,0.776037413703511,2795830,11,"C1258",0.359257408121073,3440258,3056821,383437,2543711,1639440,904271,0.0570711179149506,0.104826022318824
"324","2020-12-01",0.423971489906457,0.507361340006751,0.183186283182437,-0.376424761434993,0,-7.0824772359166e-05,0.011411831124325,0,0.737851622666539,0.692180703757502,0.834706796831386,2795632,12,"C1258",0.360194427309035,3213964,2856748,357216,2683117,1710482,972635,0.0570711179149506,0.104826022318824
"325","2021-01-01",0.408224875203043,0.491366059931284,0.168157680838353,-0.355023400772939,0,-0.000113404034965648,0.0115189576446735,0,0.725632364616456,0.708641868895427,0.761664427502797,2795315,1,"C1258",0.359555445779919,3094595,2766685,327910,2638683,1751160,887523,0.0570711179149506,0.104826022318824
"326","2021-02-01",0.356029231671025,0.426988711768385,0.151136273310718,-0.364468865399835,0,-0.000181049939369739,0.00426506386347511,0,0.693657805225016,0.652440493786394,0.781068130512001,2794809,2,"C1258",0.360339136453856,2698920,2404202,294718,2522411,1612278,910133,0.0570711179149506,0.104826022318824
"327","2021-03-01",0.44904571378029,0.528430681036838,0.219824462888747,-0.31837703429543,0,-0.000148869539824928,0.00581018537530169,0.172,0.78176054225192,0.75741714534066,0.833386040576138,2794393,3,"C1258",0.358903965975155,3404042,2975381,428661,2842787,1871691,971096,0.0570711179149506,0.104826022318824
"328","2021-04-01",0.466185223662966,0.540620326595832,0.251256528795932,-0.316603655337481,0,-0.000156767020227599,0.00792164909137071,0.342,0.76825071891334,0.732865413444229,0.843292999777299,2793955,4,"C1258",0.350865708089448,3533970,3044016,489954,2793660,1811020,982640,0.0570711179149506,0.104826022318824
"329","2021-05-01",0.456076675060666,0.535420168921652,0.226975177114022,-0.299115320397357,1,-8.66230711601371e-05,0.00237856584013795,0.48,0.775711687769549,0.752876343580184,0.824139030407001,2793713,5,"C1258",0.347921200164748,3457341,3014736,442605,2820791,1860470,960321,0.0570711179149506,0.104826022318824
"330","2021-06-01",0.464187891916663,0.549917206847549,0.216647564249506,-0.29701725804655,1,-0.000300765555755668,0.000384941296452291,0.56,0.781885941308292,0.752292404809988,0.84464550910691,2792873,6,"C1258",0.345040698128857,3518829,3096363,422466,2843243,1859027,984216,0.0570711179149506,0.104826022318824
"331","2021-07-01",0.484758786343612,0.579606413066036,0.21088965982313,-0.313741489960093,1,-0.000323427543992235,0.000935928699444763,0.589,0.816224107913588,0.80228533320222,0.845784328827972,2791970,7,"C1258",0.353410082416512,3674769,3263531,411238,2968110,1982567,985543,0.0570711179149506,0.104826022318824
"332","2021-08-01",0.463423441915354,0.542757399590825,0.234349479362979,-0.3013470880351,1,-0.000141497183489607,0.00390940381591807,0.615,0.814376671815545,0.792011571942531,0.861806758513149,2791575,8,"C1258",0.353834737560537,3513034,3056049,456985,2961392,1957179,1004213,0.0570711179149506,0.104826022318824
"333","2021-09-01",0.579725638300911,0.67955937543762,0.29145929646695,-0.284886017039833,1,-0.000275906055779605,0.00492889120123467,0.641,0.844610769303961,0.764159351751078,1.01522559915691,2790805,9,"C1258",0.354868783271786,4394676,3826326,568350,3071335,1888352,1182983,0.0570711179149506,0.104826022318824
"334","2021-10-01",0.598812088230062,0.695889433423463,0.318504729450799,-0.23271621291202,1,-0.000265943815605597,0.00432184091925981,0.662,0.86211713756854,0.788026786724154,1.01924193396819,2790063,10,"C1258",0.362933823339288,4539363,3918274,621089,3134995,1947332,1187663,0.0570711179149506,0.104826022318824
"335","2021-11-01",0.569657323909206,0.653971331822008,0.326203644587349,-0.270572238755599,1,-0.000256690902924591,0.00425006615062632,0.676,0.837675871489067,0.763528066594109,0.994922511771165,2789347,11,"C1258",0.362866719464958,4318352,3682250,636102,3046117,1886792,1159325,0.0570711179149506,0.104826022318824
"336","2021-12-01",0.570819498975907,0.664803217633081,0.299444876065056,-0.313075646548528,1,-0.000312357000741624,0.0186107332917444,0.705,0.842350011316165,0.756266668609083,1.02490857045514,2788476,12,"C1258",0.363049452002075,4327162,3743240,583922,3063114,1868848,1194266,0.0570711179149506,0.104826022318824
"337","2020-04-01",0.267474986103391,0.267474986103391,NA,-0.456333333333333,0,0.00277386033566512,0.00313341607924873,0,0.538687671303942,0.538687671303942,NA,214142,4,"C1270",0.311548495657256,15398,15398,NA,62303,62303,NA,0.0126682197108257,0.0462763016513838
"338","2020-05-01",0.506635630906059,0.506635630906059,NA,-0.331612903225806,0,0.00657360629804369,0.00211704643919346,0,0.672272322470754,0.672272322470754,NA,215559,5,"C1270",0.287868216231515,29166,29166,NA,77753,77753,NA,0.0126682197108257,0.0462763016513838
"339","2020-06-01",1.15975889382991,1.15975889382991,NA,-0.213,0,0.00850930734238233,0.00105852321959673,0,1.14056217954815,1.14056217954815,NA,217409,6,"C1270",0.26490352998806,66765,66765,NA,131914,131914,NA,0.0126682197108257,0.0462763016513838
"340","2020-07-01",2.38556142301278,2.38556142301278,NA,-0.177741935483871,0,0.00394009227146319,0.000969532329453643,0,1.67620636883198,1.67620636883198,NA,218269,7,"C1270",0.244070271000878,137332,137332,NA,193865,193865,NA,0.0126682197108257,0.0462763016513838
"341","2020-08-01",2.56970886603669,2.56970886603669,NA,-0.103870967741935,0,0.00284159695921714,0.000524577878738203,0,1.80086808407619,1.80086808407619,NA,218891,8,"C1270",0.242299727194091,147933,147933,NA,208283,208283,NA,0.0126682197108257,0.0462763016513838
"342","2020-09-01",1.86442120622568,1.86442120622568,NA,-0.075,0,0.00140967153284672,-0.000332544905271539,0,1.42768704012727,1.42768704012727,NA,219200,9,"C1270",0.248332262228833,107331,107331,NA,165122,165122,NA,0.0126682197108257,0.0462763016513838
"343","2020-10-01",1.26782240133407,1.26782240133407,NA,-0.0825806451612903,0,-0.0022541573886524,0.00113814664761949,0,1.22688639684585,1.22688639684585,NA,218707,10,"C1270",0.257147930036861,72986,72986,NA,141898,141898,NA,0.0126682197108257,0.0462763016513838
"344","2020-11-01",0.811805169538633,0.811805169538633,NA,-0.156666666666667,0,-0.00157077173893133,0.00476803821924545,0,1.0910969504656,1.0910969504656,NA,218364,11,"C1270",0.266143282339152,46734,46734,NA,126193,126193,NA,0.0126682197108257,0.0462763016513838
"345","2020-12-01",0.688629099499722,0.688629099499722,NA,-0.229032258064516,0,-0.000967211085797582,0.0110020842603218,0,1.15655775266521,1.15655775266521,NA,218153,12,"C1270",0.27041865938618,39643,39643,NA,133764,133764,NA,0.0126682197108257,0.0462763016513838
"346","2021-01-01",0.643308782657032,0.643308782657032,NA,-0.236129032258065,0,-0.000701834862385321,0.0154890986159575,0,1.08869329137017,1.08869329137017,NA,218000,1,"C1270",0.279989694643861,37034,37034,NA,125915,125915,NA,0.0126682197108257,0.0462763016513838
"347","2021-02-01",0.595539188438021,0.595539188438021,NA,-0.244285714285714,0,0.000128423872163208,0.0064869675183251,0,1.09396750737093,1.09396750737093,NA,218028,2,"C1270",0.281392028346614,34284,34284,NA,126525,126525,NA,0.0126682197108257,0.0462763016513838
"348","2021-03-01",0.802928710394664,0.802928710394664,NA,-0.24,0,0.000852374274794468,0.00965785344605513,0.19,1.25318830680374,1.25318830680374,NA,218214,3,"C1270",0.27742479516192,46223,46223,NA,144940,144940,NA,0.0126682197108257,0.0462763016513838
"349","2021-04-01",1.09236033907727,1.09236033907727,NA,-0.249333333333333,0,0.00296076980014804,0.00642607901454299,0.364,1.24979032829833,1.24979032829833,NA,218862,4,"C1270",0.26806587593441,62885,62885,NA,144547,144547,NA,0.0126682197108257,0.0462763016513838
"350","2021-05-01",1.70817120622568,1.70817120622568,NA,-0.211612903225806,0,0.0077120822622108,0.00178918526498208,0.537,1.3409910338328,1.3409910338328,NA,220563,5,"C1270",0.2553486012567,98336,98336,NA,155095,155095,NA,0.0126682197108257,0.0462763016513838
"351","2021-06-01",2.59510491939967,2.59510491939967,NA,-0.153,1,0.00715276027224603,0.000206084166647151,0.616,1.62042937306,1.62042937306,NA,222152,6,"C1270",0.242057754654843,149395,149395,NA,187414,187414,NA,0.0126682197108257,0.0462763016513838
"352","2021-07-01",3.80308504724847,3.80308504724847,NA,-0.130645161290323,1,0.002478626338099,0.00264162431793166,0.639,2.111917134285,2.111917134285,NA,222704,7,"C1270",0.23150244957461,218936,218936,NA,244258,244258,NA,0.0126682197108257,0.0462763016513838
"353","2021-08-01",3.5944622012229,3.5944622012229,NA,-0.0835483870967742,1,0.000529570688711169,0.00473993583288448,0.66,2.11830671727608,2.11830671727608,NA,222822,8,"C1270",0.2323831515489,206926,206926,NA,244997,244997,NA,0.0126682197108257,0.0462763016513838
"354","2021-09-01",2.25951917732073,2.25951917732073,NA,-0.099,1,-0.00198308308713424,0.00595770590852673,0.679,1.54022670482548,1.54022670482548,NA,222381,9,"C1270",0.246473255269321,130076,130076,NA,178138,178138,NA,0.0126682197108257,0.0462763016513838
"355","2021-10-01",1.64249235686493,1.64249235686493,NA,-0.13741935483871,1,-0.00503464140608405,0.0047493032950048,0.697,1.29140475716991,1.29140475716991,NA,221267,10,"C1270",0.254788739495798,94555,94555,NA,149360,149360,NA,0.0126682197108257,0.0462763016513838
"356","2021-11-01",1.0951744024458,1.0951744024458,NA,-0.196,1,-0.00364231802017563,0.00891314020748929,0.712,1.25518559187944,1.25518559187944,NA,220464,11,"C1270",0.263475613330598,63047,63047,NA,145171,145171,NA,0.0126682197108257,0.0462763016513838
"357","2021-12-01",0.941356309060589,0.941356309060589,NA,-0.253548387096774,1,-0.00323088544463354,0.0231235802440224,0.747,1.29731014983961,1.29731014983961,NA,219754,12,"C1270",0.266893234924999,54192,54192,NA,150043,150043,NA,0.0126682197108257,0.0462763016513838
"358","2020-04-01",0.257810447254247,0.257810447254247,NA,-0.436066512612536,0,-0.000208073492038483,0.00370861657218382,0,0.779369807179809,0.779369807179809,NA,831437,4,"C1294",0.339482670310463,80458,80458,NA,198864,198864,NA,0.00738747681617513,0.0618638908373811
"359","2020-05-01",0.289939823507924,0.289939823507924,NA,-0.325381551561007,0,-0.000215336273455413,0.00319695929388899,0,0.782171970528296,0.782171970528296,NA,831258,5,"C1294",0.332084485275876,90485,90485,NA,199579,199579,NA,0.00738747681617513,0.0618638908373811
"360","2020-06-01",0.328849469049801,0.328849469049801,NA,-0.265648607198964,0,-0.000128737136813888,0.00336351751797091,0,0.770003135287663,0.770003135287663,NA,831151,6,"C1294",0.323513790574643,102628,102628,NA,196474,196474,NA,0.00738747681617513,0.0618638908373811
"361","2020-07-01",0.324059061400529,0.324059061400529,NA,-0.312416579534611,0,-0.000133567577974586,0.0121347851458822,0,0.792185295500862,0.792185295500862,NA,831040,7,"C1294",0.314555145695494,101133,101133,NA,202134,202134,NA,0.00738747681617513,0.0618638908373811
"362","2020-08-01",0.368614658967835,0.368614658967835,NA,-0.292970909978456,0,-7.22039038244001e-05,0.00770601395014996,0,0.797754350211632,0.797754350211632,NA,830980,8,"C1294",0.312237868601221,115038,115038,NA,203555,203555,NA,0.00738747681617513,0.0618638908373811
"363","2020-09-01",0.442226722463968,0.442226722463968,NA,-0.260743403112741,0,5.89630446109582e-05,0.00413519734753033,0,0.770493023984951,0.770493023984951,NA,831029,9,"C1294",0.311489413096237,138011,138011,NA,196599,196599,NA,0.00738747681617513,0.0618638908373811
"364","2020-10-01",0.444748495587698,0.444748495587698,NA,-0.227374589335236,0,-0.000149234870412382,0.00260621681567037,0,0.800862204107227,0.800862204107227,NA,830905,10,"C1294",0.298274318554747,138798,138798,NA,204348,204348,NA,0.00738747681617513,0.0618638908373811
"365","2020-11-01",0.376260085490352,0.376260085490352,NA,-0.248592753410936,0,-6.01789722635117e-05,0.0099803125782614,0,0.718717667345979,0.718717667345979,NA,830855,11,"C1294",0.296884310063968,117424,117424,NA,183388,183388,NA,0.00738747681617513,0.0618638908373811
"366","2020-12-01",0.341080228914196,0.341080228914196,NA,-0.271469620777486,0,4.81408601568188e-05,0.0159656242997665,0,0.775168521711867,0.775168521711867,NA,830895,12,"C1294",0.296101243897972,106445,106445,NA,197792,197792,NA,0.00738747681617513,0.0618638908373811
"367","2021-01-01",0.324113534263431,0.324113534263431,NA,-0.238378710882326,0,-0.000188988586052402,0.0166606154506119,0,0.75293541307415,0.75293541307415,NA,830738,1,"C1294",0.319015405005821,101150,101150,NA,192119,192119,NA,0.00738747681617513,0.0618638908373811
"368","2021-02-01",0.304535346479451,0.304535346479451,NA,-0.25837149610408,0,-0.000134838061895486,0.00649577073919498,0,0.695638031039348,0.695638031039348,NA,830626,2,"C1294",0.318687256374209,95040,95040,NA,177499,177499,NA,0.00738747681617513,0.0618638908373811
"369","2021-03-01",0.381790683217872,0.381790683217872,NA,-0.206256926294263,0,-0.000215546567089772,0.00413280082632051,0.163,0.805087004232638,0.805087004232638,NA,830447,3,"C1294",0.318178104646329,119150,119150,NA,205426,205426,NA,0.00738747681617513,0.0618638908373811
"370","2021-04-01",0.384209919187906,0.384209919187906,NA,-0.242347421797071,0,-8.670781273521e-05,0.00395306173558463,0.266,0.776320739927888,0.776320739927888,NA,830375,4,"C1294",0.316293924126781,119905,119905,NA,198086,198086,NA,0.00738747681617513,0.0618638908373811
"371","2021-05-01",0.390714619875546,0.390714619875546,NA,-0.241301417290424,0,-0.000305979489737038,0.00294172978504403,0.312,0.767828029471704,0.767828029471704,NA,830121,5,"C1294",0.315325209158796,121935,121935,NA,195919,195919,NA,0.00738747681617513,0.0618638908373811
"372","2021-06-01",0.405085842823361,0.405085842823361,NA,-0.24438491930503,1,-0.000339824953997101,0.00272244809434625,0.346,0.775313528766264,0.775313528766264,NA,829839,6,"C1294",0.31554889911024,126420,126420,NA,197829,197829,NA,0.00738747681617513,0.0618638908373811
"373","2021-07-01",0.41346505085202,0.41346505085202,NA,-0.273197441221696,1,-0.000296530949513798,0.0159105043119408,0.369,0.786976798871296,0.786976798871296,NA,829593,7,"C1294",0.319761734423722,129035,129035,NA,200805,200805,NA,0.00738747681617513,0.0618638908373811
"374","2021-08-01",0.430008779743785,0.430008779743785,NA,-0.296879978201248,1,-0.000214609091950351,0.0283700180817525,0.414,0.792824110362126,0.792824110362126,NA,829415,8,"C1294",0.319329486067821,134198,134198,NA,202297,202297,NA,0.00738747681617513,0.0618638908373811
"375","2021-09-01",0.47185034702418,0.47185034702418,NA,-0.268368500679069,1,-2.65254228092111e-05,0.00999469170552027,0.454,0.77714767204891,0.77714767204891,NA,829393,9,"C1294",0.319332594814506,147256,147256,NA,198297,198297,NA,0.00738747681617513,0.0618638908373811
"376","2021-10-01",0.490467248992252,0.490467248992252,NA,-0.191275347211512,1,-0.000418553373395445,0.00299924629407951,0.477,0.79625725035272,0.79625725035272,NA,829046,10,"C1294",0.315621745142518,153066,153066,NA,203173,203173,NA,0.00738747681617513,0.0618638908373811
"377","2021-11-01",0.46143641735185,0.46143641735185,NA,-0.233574681297463,1,-0.00117501717843717,0.00186449350123361,0.489,0.773549929456028,0.773549929456028,NA,828073,11,"C1294",0.314637858929214,144006,144006,NA,197379,197379,NA,0.00738747681617513,0.0618638908373811
"378","2021-12-01",0.438263020616377,0.438263020616377,NA,-0.262181247846129,1,-0.000234333761334688,0.0110671349469111,0.503,0.79156607618749,0.79156607618749,NA,827879,12,"C1294",0.315034617915966,136774,136774,NA,201976,201976,NA,0.00738747681617513,0.0618638908373811
"379","2020-04-01",0.693739136362087,0.693739136362087,NA,-0.347313678842517,0,-0.000266726047878549,0.00108318466092889,0,1.01450897662203,1.01450897662203,NA,408659,4,"C1314",0.20204404873477,20355,20355,NA,58910,58910,NA,0.00452580182816226,0.0647359342699514
"380","2020-05-01",0.742067414198562,0.742067414198562,NA,-0.252161860868493,0,-0.00027414226514942,0.000754798361009273,0,0.988435872045464,0.988435872045464,NA,408547,5,"C1314",0.197023878324633,21773,21773,NA,57396,57396,NA,0.00452580182816226,0.0647359342699514
"381","2020-06-01",0.804335230564739,0.804335230564739,NA,-0.213884260267219,0,-0.000404033478458894,0.00357303899464779,0,1.0146811899944,1.0146811899944,NA,408382,6,"C1314",0.194270073769868,23600,23600,NA,58920,58920,NA,0.00452580182816226,0.0647359342699514
"382","2020-07-01",0.834600047714802,0.834600047714802,NA,-0.276266070328847,0,-0.00022288024962588,0.012424765228302,0,1.07364704869333,1.07364704869333,NA,408291,7,"C1314",0.232951289075693,24488,24488,NA,62344,62344,NA,0.00452580182816226,0.0647359342699514
"383","2020-08-01",0.754268770662213,0.754268770662213,NA,-0.320102496736709,0,-0.000494990063442043,0.00612661007312722,0,0.869470874413398,0.869470874413398,NA,408089,8,"C1314",0.234386194828645,22131,22131,NA,50488,50488,NA,0.00452580182816226,0.0647359342699514
"384","2020-09-01",0.904161412358134,0.904161412358134,NA,-0.244234816344922,0,-9.31256142001858e-05,0.00303144666418335,0,1.00539888922375,1.00539888922375,NA,408051,9,"C1314",0.236040829937014,26529,26529,NA,58381,58381,NA,0.00452580182816226,0.0647359342699514
"385","2020-10-01",0.972052758938005,0.972052758938005,NA,-0.200890922337248,0,-0.000500187570338877,0.00326915913502068,0,1.02539286175572,1.02539286175572,NA,407847,10,"C1314",0.234375190586028,28521,28521,NA,59542,59542,NA,0.00452580182816226,0.0647359342699514
"386","2020-11-01",0.924542449132613,0.924542449132613,NA,-0.205836029664922,0,-0.00036301290903338,0.00527133530691866,0,0.924785809618117,0.924785809618117,NA,407699,11,"C1314",0.233407514225583,27127,27127,NA,53700,53700,NA,0.00452580182816226,0.0647359342699514
"387","2020-12-01",0.985651477454756,0.985651477454756,NA,-0.243480249475722,0,-0.000304238483714654,0.019369890407199,0,1.05158651569294,1.05158651569294,NA,407575,12,"C1314",0.234250161920276,28920,28920,NA,61063,61063,NA,0.00452580182816226,0.0647359342699514
"388","2021-01-01",0.971234790906922,0.971234790906922,NA,-0.200418686525858,0,-0.000247868575663723,0.014515164585253,0,0.955715331295475,0.955715331295475,NA,407474,1,"C1314",0.203142275784049,28497,28497,NA,55496,55496,NA,0.00452580182816226,0.0647359342699514
"389","2021-02-01",0.842643400020449,0.842643400020449,NA,-0.247123132495762,0,-0.000368257210476181,0.00695737839904327,0,0.831446161794463,0.831446161794463,NA,407324,2,"C1314",0.203615786821217,24724,24724,NA,48280,48280,NA,0.00452580182816226,0.0647359342699514
"390","2021-03-01",1.21877236631335,1.21877236631335,NA,-0.192024311508055,1,-0.000388048117966628,0.00451653694590939,0.137,1.10092564687648,1.10092564687648,NA,407166,3,"C1314",0.202459725825517,35760,35760,NA,63928,63928,NA,0.00452580182816226,0.0647359342699514
"391","2021-04-01",0.992945025731911,0.992945025731911,NA,-0.198118901771364,1,-0.000422610652736895,0.00297018056345208,0.27,1.0146811899944,1.0146811899944,NA,406994,4,"C1314",0.249006365965375,29134,29134,NA,58920,58920,NA,0.00452580182816226,0.0647359342699514
"392","2021-05-01",0.946014109948536,0.946014109948536,NA,-0.217856351943047,1,-0.000258055636795293,0.00187964397043543,0.355,0.974262711499548,0.974262711499548,NA,406889,5,"C1314",0.248375395997717,27757,27757,NA,56573,56573,NA,0.00452580182816226,0.0647359342699514
"393","2021-06-01",0.527623462049692,0.527623462049692,NA,-0.241669251716077,1,-0.000361408460399959,0.00237222342031486,0.412,1.04340638050545,1.04340638050545,NA,406742,6,"C1314",0.247911053455071,15481,15481,NA,60588,60588,NA,0.00452580182816226,0.0647359342699514
"394","2021-07-01",0.634981766129307,0.634981766129307,NA,-0.266517868015374,1,-0.00027051486356214,0.00538651557629345,0.438,1.03176475653334,1.03176475653334,NA,406632,7,"C1314",0.22833620311994,18631,18631,NA,59912,59912,NA,0.00452580182816226,0.0647359342699514
"395","2021-08-01",0.622814491666951,0.622814491666951,NA,-0.242109221368956,1,-0.000499472232542461,0.0210828905836454,0.474,1.04735006673268,1.04735006673268,NA,406429,8,"C1314",0.228365636260193,18274,18274,NA,60817,60817,NA,0.00452580182816226,0.0647359342699514
"396","2021-09-01",0.563307317405678,0.563307317405678,NA,-0.224328891984499,1,-0.000179645434052899,0.0204775815084204,0.511,0.971558961553365,0.971558961553365,NA,406356,9,"C1314",0.229205181874753,16528,16528,NA,56416,56416,NA,0.00452580182816226,0.0647359342699514
"397","2021-10-01",0.646944548583893,0.646944548583893,NA,-0.155402893508915,1,-0.000391435682685987,0.00383770854980689,0.534,1.0199164765144,1.0199164765144,NA,406197,10,"C1314",0.232653567918223,18982,18982,NA,59224,59224,NA,0.00452580182816226,0.0647359342699514
"398","2021-11-01",0.595651136634743,0.595651136634743,NA,-0.202550690804934,1,2.4617990334977e-05,0.00135030486011724,0.547,0.925181900374564,0.925181900374564,NA,406207,11,"C1314",0.230544475453009,17477,17477,NA,53723,53723,NA,0.00452580182816226,0.0647359342699514
"399","2021-12-01",0.565727139497631,0.565727139497631,NA,-0.237048435368862,1,-5.41625121557911e-05,0.00476405199286373,0.57,0.946725793257846,0.946725793257846,NA,406185,12,"C1314",0.230888468846101,16599,16599,NA,54974,54974,NA,0.00452580182816226,0.0647359342699514
"400","2020-04-01",0.165489464445095,0.165489464445095,NA,-0.489333333333333,0,-0.000330879686706795,0.000837274759728865,0,0.730706386199068,0.730706386199068,NA,220624,4,"C1338",0.295953803543122,69809,69809,NA,127452,127452,NA,0.0235395060807282,0.072984333205961
"401","2020-05-01",0.179852951460707,0.179852951460707,NA,-0.39258064516129,0,0.00044852598052763,0.000409730201569445,0,0.694782224821268,0.694782224821268,NA,220723,5,"C1338",0.293457470716426,75868,75868,NA,121186,121186,NA,0.0235395060807282,0.072984333205961
"402","2020-06-01",0.204611535119899,0.204611535119899,NA,-0.315666666666667,0,-0.000312706771687801,0.00100651114733364,0,0.733722043537836,0.733722043537836,NA,220654,6,"C1338",0.284847148301201,86312,86312,NA,127978,127978,NA,0.0235395060807282,0.072984333205961
"403","2020-07-01",0.218202205372499,0.218202205372499,NA,-0.32258064516129,0,-0.000539596889382638,0.0012559121395933,0,0.79097366746358,0.79097366746358,NA,220535,7,"C1338",0.273259916175667,92045,92045,NA,137964,137964,NA,0.0235395060807282,0.072984333205961
"404","2020-08-01",0.227781814388853,0.227781814388853,NA,-0.306129032258065,0,-0.000635223122121645,0.000926346542678745,0,0.809904657069308,0.809904657069308,NA,220395,8,"C1338",0.273213773963408,96086,96086,NA,141266,141266,NA,0.0235395060807282,0.072984333205961
"405","2020-09-01",0.22834838864149,0.22834838864149,NA,-0.323333333333333,0,0.000335648095650636,0.00112675805431597,0,0.763179167884969,0.763179167884969,NA,220469,9,"C1338",0.28001704929102,96325,96325,NA,133116,133116,NA,0.0235395060807282,0.072984333205961
"406","2020-10-01",0.270222730058186,0.270222730058186,NA,-0.282903225806452,0,-0.000217765094977339,0.00113566523261096,0,0.830148546923284,0.830148546923284,NA,220421,10,"C1338",0.28335577699137,113989,113989,NA,144797,144797,NA,0.0235395060807282,0.072984333205961
"407","2020-11-01",0.235175726915951,0.235175726915951,NA,-0.314,0,9.0734632955726e-06,0.00345598517845532,0,0.776732426342856,0.776732426342856,NA,220423,11,"C1338",0.284719369299737,99205,99205,NA,135480,135480,NA,0.0235395060807282,0.072984333205961
"408","2020-12-01",0.232558580577408,0.232558580577408,NA,-0.345161290322581,0,9.9798135589376e-05,0.00481878345758847,0,0.820361993544429,0.820361993544429,NA,220445,12,"C1338",0.288611001503194,98101,98101,NA,143090,143090,NA,0.0235395060807282,0.072984333205961
"409","2021-01-01",0.236455852842413,0.236455852842413,NA,-0.323870967741936,0,-0.000158794973004855,0.00921002235701752,0,0.812926047596934,0.812926047596934,NA,220410,1,"C1338",0.291992202791083,99745,99745,NA,141793,141793,NA,0.0235395060807282,0.072984333205961
"410","2021-02-01",0.23642977620317,0.23642977620317,NA,-0.309642857142857,0,-0.000263215219285507,0.00535766774443524,0,0.774238489190073,0.774238489190073,NA,220352,2,"C1338",0.290000173067543,99734,99734,NA,135045,135045,NA,0.0235395060807282,0.072984333205961
"411","2021-03-01",0.284448722066882,0.284448722066882,NA,-0.268709677419355,0,-0.000290528762347472,0.00348270671334028,0.179,0.865837647557948,0.865837647557948,NA,220288,3,"C1338",0.288046263400167,119990,119990,NA,151022,151022,NA,0.0235395060807282,0.072984333205961
"412","2021-04-01",0.291121971109454,0.291121971109454,NA,-0.259666666666667,0,-1.81583773673984e-05,0.00397705510871211,0.322,0.835933334479971,0.835933334479971,NA,220284,4,"C1338",0.287857082535326,122805,122805,NA,145806,145806,NA,0.0235395060807282,0.072984333205961
"413","2021-05-01",0.281167806729432,0.281167806729432,NA,-0.233548387096774,0,0.000340353695560426,0.004426867612609,0.467,0.784363300711489,0.784363300711489,NA,220359,5,"C1338",0.28604270558619,118606,118606,NA,136811,136811,NA,0.0235395060807282,0.072984333205961
