state,date,vmt,vmt19,vmt_19pct,onsite_pct,iv,net_mig_rate,vrm,vrm_19pct,covid_cases,cases_p_1000,vacc_cum,dose1_cum,vacc_cum_pct,vaccine_p,dose_tot_p,dose_p_lag3,dose_p_lag3_6,dose_p_lag6_9,vaccine_p_1000,reopened,pop_million_old,gdp,gdp_pct,gdp_p,gdp_p_in1000,inc_p,inc_p_pct,ppl_persqkm,UR,UR_19_pct,transitcommute_pct,noveh_pct,fare,swaa_wfh,swaa_sample_count,year,pop_million,l_pop_million
WV,2020-05-01,988,1320,74.8484848484849,69.4464293843345,29.4603837423017,0.0055354863422945,120409.127985315,88.6660434800196,0.0004893369926588,0.489336992658838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806526,5534.20833333333,91.4925391640502,3063.45346445793,3.06345346445793,48642.0,113.089370408258,28.479487150565,12.4,263.829787234043,0.7060598510644188,8.359715021536454,0.1312403836101939,100.0,3.0,2020,1.79142,0.5830086014490194
WV,2020-06-01,1341,1514,88.5733157199472,76.0734760831582,28.6401686480289,0.0476029163982084,126293.884314013,97.9487289642412,0.0004948489216278,0.494848921627887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806612,5534.20833333333,91.4925391640502,3063.30763513877,3.06330763513877,48642.0,113.089370408258,28.479487150565,10.5,218.75,0.7060598510644188,8.359715021536454,0.1312403836101939,,,2020,1.79142,0.5830086014490194
WV,2020-07-01,1546,1748,88.4439359267734,72.7385671444102,28.702550582082,-0.105733934669714,130131.090020863,95.5339315833442,0.0020692850669915,2.06928506699158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806421,5944.18333333333,97.6957401873101,3290.58582320142,3.29058582320142,44727.0,103.719592792709,28.479487150565,9.4,195.833333333333,0.7060598510644188,8.359715021536454,0.1312403836101939,24.72,5.0,2020,1.79142,0.5830086014490194
WV,2020-08-01,1417,1641,86.3497867154174,74.9406775522989,28.5819612821224,0.0891185675491065,128205.023135354,91.0039260496213,0.0019971415634607,1.99714156346072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806582,5944.18333333333,97.6957401873101,3290.29257090646,3.29029257090646,44727.0,103.719592792709,28.479487150565,8.2,164.0,0.7060598510644188,8.359715021536454,0.1312403836101939,6.11,14.0,2020,1.79142,0.5830086014490194
WV,2020-09-01,1412,1492,94.6380697050938,77.4207188147185,28.532277997088,-0.0022141308042055,125923.292174815,98.8722267248258,0.0030986760604856,3.09867606048563,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806578,5944.18333333333,97.6957401873101,3290.2998560446,3.2902998560446,44727.0,103.719592792709,28.479487150565,7.6,152.0,0.7060598510644188,8.359715021536454,0.1312403836101939,0.0,5.0,2020,1.79142,0.5830086014490194
WV,2020-10-01,1544,1722,89.6631823461092,81.4710945348516,28.571865001278,-0.18159169550173,134811.12318797,94.2838145636706,0.0047678892733564,4.7678892733564,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.80625,5943.85833333333,98.3164180256576,3290.71741637832,3.29071741637832,44265.0,103.114517331346,28.479487150565,6.9,135.294117647059,0.7060598510644188,8.359715021536454,0.1312403836101939,23.11,8.0,2020,1.79142,0.5830086014490194
WV,2020-11-01,1722,1878,91.6932907348243,76.2289972198898,28.5761573404851,-0.131782070108061,123170.171709308,93.7722447694582,0.0129467578288516,12.9467578288516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.806012,5943.85833333333,98.3164180256576,3291.15107393159,3.29115107393159,44265.0,103.114517331346,28.479487150565,6.5,127.450980392157,0.7060598510644188,8.359715021536454,0.1312403836101939,52.47,10.0,2020,1.79142,0.5830086014490194
WV,2020-12-01,1370,1616,84.7772277227723,73.0083393925268,28.6622206064648,-0.116845654643009,132461.22966655,100.237043369123,0.0207619776486999,20.7619776486999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.805801,5943.85833333333,98.3164180256576,3291.53563063335,3.29153563063335,44265.0,103.114517331346,28.479487150565,6.3,121.153846153846,0.7060598510644188,8.359715021536454,0.1312403836101939,50.41,21.0,2020,1.79142,0.5830086014490194
WV,2021-01-01,1160,1433,80.9490579204466,75.9573057908302,28.8494462081463,-0.238732226634983,126367.029090881,94.3239593941527,0.0197560610844314,19.7560610844314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1.80537,5933.30833333333,98.3589730837878,3286.47774879018,3.28647774879018,51635.0,120.927890582918,28.479487150565,6.0,120.0,0.7060598510644188,8.359715021536454,0.1523925117595482,50.6,17.0,2021,1.785526,0.5797130496937545
WV,2021-02-01,1011,1194,84.6733668341708,76.4800282199791,28.9400695868887,-0.160657699381745,119270.647450079,95.8073112268136,0.0060130298934119,6.01302989341193,0.0,0.177,0.0,0.289412103618676,0.289412103618676,0.289412103618676,0.0,0.0,289.412103618676,1,1.80508,5933.30833333333,98.3589730837878,3287.00574674437,3.28700574674437,51635.0,120.927890582918,28.479487150565,5.9,120.408163265306,0.7060598510644188,8.359715021536454,0.1523925117595482,78.25,4.0,2021,1.785526,0.5797130496937545
WV,2021-03-01,1736,1812,95.8057395143488,81.9754512525992,28.8431292287241,-0.018282072433571,139874.849666469,102.32482686493,0.005475203692757,5.47520369275703,0.188,0.3,18.8,0.190199479570338,0.479616874242056,0.479611583189014,0.0,0.0,190.199479570338,1,1.805047,5933.30833333333,98.3589730837878,3287.06584002153,3.28706584002153,51635.0,120.927890582918,28.479487150565,5.8,120.833333333333,0.7060598510644188,8.359715021536454,0.1523925117595482,41.22,4.0,2021,1.785526,0.5797130496937545
WV,2021-04-01,1470,1614,91.0780669144982,81.3879344898958,28.7373307632503,-0.0515248588052659,134723.5360536,97.9955214874833,0.0063104101267954,6.31041012679547,0.303,0.358,30.3,0.166628623222531,0.646270209656313,0.646240206411545,0.0,0.0,166.628623222531,1,1.804954,5929.69166666667,98.0307415923522,3285.23146111572,3.28523146111572,47087.0,109.474100251093,28.479487150565,5.6,116.666666666667,0.7060598510644188,8.359715021536454,0.1523925117595482,31.69,20.0,2021,1.785526,0.5797130496937545
WV,2021-05-01,1190,1320,90.1515151515152,81.1440209766013,28.5759033540868,-0.21223880911308,130962.546453147,94.5477350578206,0.0045212961972679,4.52129619726794,0.34,0.407,34.0,0.0804994649697906,0.726906838245766,0.437327567762659,0.289412103618676,0.0,80.4994649697906,1,1.804571,5929.69166666667,98.0307415923522,3285.92871472869,3.28592871472869,47087.0,109.474100251093,28.479487150565,5.5,117.021276595745,0.7060598510644188,8.359715021536454,0.1523925117595482,17.44,22.0,2021,1.785526,0.5797130496937545
WV,2021-06-01,1467,1514,96.8956406869221,77.7700889045784,28.3261324954176,-0.247765674643206,134448.505931128,101.961297746712,0.0015265026129024,1.52650261290244,0.372,0.436,37.2,0.0575603450760591,0.784647285885006,0.304688433268381,0.479611583189014,0.0,57.5603450760591,1,1.804124,5929.69166666667,98.0307415923522,3286.74285507352,3.28674285507352,47087.0,109.474100251093,28.479487150565,5.3,110.416666666667,0.7060598510644188,8.359715021536454,0.1523925117595482,14.91,22.0,2021,1.785526,0.5797130496937545
WV,2021-07-01,1664,1748,95.1945080091533,76.5517685191507,28.519227504112,-0.153560695557883,138181.751108094,99.7579590252809,0.0016492529577065,1.6492529577065,0.39,0.46,39.0,0.0401270174244268,0.824894794292421,0.178186827470276,0.646240206411545,0.0,40.1270174244268,1,1.803847,5926.00833333333,97.3970246231472,3285.20563735912,3.28520563735912,47022.0,109.041578739884,28.479487150565,5.1,106.25,0.7060598510644188,8.359715021536454,0.1523925117595482,25.42,12.0,2021,1.785526,0.5797130496937545
WV,2021-08-01,1545,1641,94.1499085923218,78.8450412763997,28.4875451646197,-0.154138821414651,137218.577829683,96.5409254498665,0.0125717397005604,12.5717397005604,0.397,0.471,39.7,0.0183874306999067,0.843409373303711,0.116074793200392,0.43732756776266,0.289412103618676,18.3874306999067,1,1.803569,5926.00833333333,97.3970246231472,3285.71201508417,3.28571201508417,47022.0,109.041578739884,28.479487150565,4.9,98.0,0.7060598510644188,8.359715021536454,0.1523925117595482,23.3,15.0,2021,1.785526,0.5797130496937545
WV,2021-09-01,1482,1492,99.3297587131367,80.1134175419993,28.4750205517542,-0.137524045913068,132162.630055777,103.104284829333,0.0281530576087119,28.1530576087119,0.404,0.482,40.4,0.0246916660982709,0.868217028471359,0.0832061142226043,0.304688433268381,0.479611583189014,24.6916660982709,1,1.803321,5926.00833333333,97.3970246231472,3286.16387949419,3.28616387949419,47022.0,109.041578739884,28.479487150565,4.6,92.0,0.7060598510644188,8.359715021536454,0.1523925117595482,48.02,18.0,2021,1.785526,0.5797130496937545
WV,2021-10-01,1508,1722,87.5725900116144,84.4999330607807,28.5454823956204,-0.242389416068921,136823.489966376,94.988950551226,0.017789830072262,17.789830072262,0.41,0.49,41.0,0.0285254070700056,0.896952882159917,0.0716045038681832,0.178186827470277,0.646240206411545,28.5254070700056,1,1.802884,5992.06666666667,99.1138244217253,3323.60077890018,3.32360077890018,48008.0,111.833768169959,28.479487150565,4.4,86.2745098039216,0.7060598510644188,8.359715021536454,0.1523925117595482,12.27,21.0,2021,1.785526,0.5797130496937545
WV,2021-11-01,1415,1878,75.346112886049,79.5223897387184,28.5243187392371,-0.356778033570427,130841.384107348,100.012110562195,0.0123523990409718,12.3523990409718,0.415,0.539,41.5,0.0603232309108493,0.957596126156269,0.113540304079126,0.116074793200393,0.43732756776266,60.3232309108493,1,1.802241,5992.06666666667,99.1138244217253,3324.78656665045,3.32478656665045,48008.0,111.833768169959,28.479487150565,4.2,82.3529411764706,0.7060598510644188,8.359715021536454,0.1523925117595482,47.04,17.0,2021,1.785526,0.5797130496937545
WV,2021-12-01,1428,1616,88.3663366336634,78.6144299662968,28.5589034905883,-0.233097516345963,135342.40193132,102.339810671332,0.0185190426796003,18.5190426796003,0.551,0.62,55.1,0.422818359870376,1.38063769930531,0.51166699785123,0.0832061142226044,0.304688433268381,422.818359870376,1,1.801821,5992.06666666667,99.1138244217253,3325.56156614151,3.32556156614151,48008.0,111.833768169959,28.479487150565,4.0,76.9230769230769,0.7060598510644188,8.359715021536454,0.1523925117595482,23.45,18.0,2021,1.785526,0.5797130496937545
WV,2022-01-01,1106,1433,77.1807397069086,79.0258173501816,27.7603505919998,-0.210942240128875,124972.528832883,93.6334453127427,0.0658411793669623,65.8411793669623,0.561,0.636,56.1,0.0564492536808033,1.43737818779521,0.539590844462028,0.0716045038681832,0.178186827470276,56.4492536808033,1,1.801441,5906.46666666667,97.9140073714283,3278.74555240314,3.27874555240314,48281.0,113.072905688658,28.479487150565,3.8,76.0,0.7060598510644188,8.359715021536454,0.1605850089798756,32.51,27.0,2022,1.775156,0.5738883063894582
WV,2022-02-01,1191,1194,99.748743718593,86.2239947180855,27.81911184862,-0.174335291181577,124803.550958177,98.8416647370696,0.0240627118465272,24.0627118465272,0.568,0.642,56.8,0.0245424115012434,1.46217118504137,0.503810025052422,0.113540304079126,0.116074793200392,24.5424115012434,1,1.801127,5906.46666666667,97.9140073714283,3279.31715346373,3.27931715346373,48281.0,113.072905688658,28.479487150565,3.7,75.5102040816327,0.7060598510644188,8.359715021536454,0.1605850089798756,15.17,24.0,2022,1.775156,0.5738883063894582
WV,2022-03-01,1448,1812,79.9116997792494,87.6965210372913,27.7760509294278,-0.124937392484433,140632.300384185,102.510636608396,0.0042523135628701,4.25231356287016,0.572,0.646,57.2,0.0151263089274153,1.47748017382401,0.0961179741094619,0.511666997851231,0.0832061142226043,15.1263089274153,1,1.800902,5906.46666666667,97.9140073714283,3279.72686279801,3.27972686279801,48281.0,113.072905688658,28.479487150565,3.6,75.0,0.7060598510644188,8.359715021536454,0.1605850089798756,17.06,14.0,2022,1.775156,0.5738883063894582
WV,2022-04-01,1504,1614,93.184634448575,87.1910017428356,27.7394135874494,-0.130507195389264,131474.128309534,94.9149373521785,0.0019076264517537,1.90762645175371,0.576,0.65,57.6,0.0357861836752714,1.51345917929301,0.0754549041039301,0.539590844462028,0.0716045038681831,35.7861836752714,1,1.800667,5927.51666666667,97.994784096592,3291.84500336079,3.29184500336079,48940.0,113.782200316191,28.479487150565,3.7,77.0833333333333,0.7060598510644188,8.359715021536454,0.1605850089798756,27.54,11.0,2022,1.775156,0.5738883063894582
WV,2022-05-01,1601,1320,121.287878787879,85.2734827181303,27.6181086149478,-0.188299021067272,131350.651473599,94.5832816971882,0.0081768433307708,8.17684333077084,0.579,0.653,57.9,0.024571078159091,1.53831524033398,0.0754835707617777,0.503810025052422,0.113540304079126,24.571078159091,1,1.800328,5927.51666666667,97.994784096592,3292.46485455243,3.29246485455243,48940.0,113.782200316191,28.479487150565,3.8,80.8510638297872,0.7060598510644188,8.359715021536454,0.1605850089798756,17.57,12.0,2022,1.775156,0.5738883063894582
WV,2022-06-01,1568,1514,103.566710700132,80.6734441923626,27.4597686900751,-0.0738808851263335,130177.090194127,99.8698398383378,0.0092090023580778,9.20900235807788,0.581,0.656,58.1,0.0186118726026903,1.55704076502823,0.0789691344370527,0.0961179741094619,0.51166699785123,18.6118726026903,1,1.800195,5927.51666666667,97.994784096592,3292.70810477013,3.29270810477013,48940.0,113.782200316191,28.479487150565,3.9,81.25,0.7060598510644188,8.359715021536454,0.1605850089798756,21.64,19.0,2022,1.775156,0.5738883063894582
WV,2022-07-01,1505,1748,86.0983981693364,78.7959024762757,27.6667132120416,-0.113333900002833,127882.80654435,93.0817167842197,0.0125578405669806,12.5578405669806,0.583,0.659,58.3,0.0171173078087613,1.57433453833936,0.0603002585705425,0.07545490410393,0.539590844462028,17.1173078087613,1,1.799991,5986.69166666667,98.3943867222918,3325.95644459704,3.32595644459704,49322.0,114.375159427684,28.479487150565,4.0,83.3333333333333,0.7060598510644188,8.359715021536454,0.1605850089798756,27.64,36.0,2022,1.775156,0.5738883063894582
WV,2022-08-01,1532,1641,93.3577087141987,82.0167411774814,27.6361451979753,-0.22227272752531,139188.738672881,98.3155346901041,0.015314035244675,15.314035244675,0.587,0.662,58.7,0.0187548170667668,1.593439287038,0.0544839974782183,0.0754835707617777,0.503810025052422,18.7548170667668,1,1.799591,5986.69166666667,98.3943867222918,3326.69571400761,3.32669571400761,49322.0,114.375159427684,28.479487150565,4.1,82.0,0.7060598510644188,8.359715021536454,0.1605850089798756,22.35,40.0,2022,1.775156,0.5738883063894582
WV,2022-09-01,1510,1492,101.206434316354,84.727341347945,27.6426512393982,-0.076134205153341,123045.032736674,97.201293289461,0.0099430160482012,9.94301604820129,0.589,0.665,58.9,0.0227952478918605,1.61635585016344,0.0586673727673886,0.0789691344370526,0.0961179741094619,22.7952478918605,1,1.799454,5986.69166666667,98.3943867222918,3326.94898934158,3.32694898934158,49322.0,114.375159427684,28.479487150565,4.1,82.0,0.7060598510644188,8.359715021536454,0.1605850089798756,34.68,26.0,2022,1.775156,0.5738883063894582
WV,2022-10-01,1511,1722,87.746806039489,87.892254898579,27.7303191223987,-0.071137748245732,131956.266579418,92.1633053842954,0.0041937925645491,4.19379256454917,0.592,0.668,59.2,0.0415772350313395,1.65804806911032,0.0831272999899669,0.0603002585705425,0.07545490410393,41.5772350313395,1,1.799326,6063.45,100.294564817355,3369.84515312956,3.36984515312956,50079.0,116.658125232948,28.479487150565,4.1,80.3921568627451,0.7060598510644188,8.359715021536454,0.1605850089798756,25.93,43.0,2022,1.775156,0.5738883063894582
WV,2022-11-01,1269,1878,67.5718849840256,,27.7182374186065,-0.253492470273005,126344.326828105,96.8353479146827,0.0036367275011535,3.6367275011535,0.594,0.671,59.4,0.0329429030446892,1.69141127485588,0.0973153859678892,0.0544839974782183,0.0754835707617776,32.9429030446892,1,1.79887,6063.45,100.294564817355,3370.69938350187,3.37069938350187,50079.0,116.658125232948,28.479487150565,4.1,80.3921568627451,0.7060598510644188,8.359715021536454,0.1605850089798756,7.86,36.0,2022,1.775156,0.5738883063894582
WV,2022-12-01,1258,1616,77.8465346534654,,27.7759194484409,-0.304728519141733,132040.478441022,99.2390889077447,0.0056024449458995,5.60244494589957,0.596,0.673,59.6,0.0163719289426476,1.70829862505158,0.0908920670186763,0.0586673727673885,0.0789691344370527,16.3719289426476,1,1.798322,6063.45,100.294564817355,3371.72653173347,3.37172653173347,50079.0,116.658125232948,28.479487150565,4.1,78.8461538461538,0.7060598510644188,8.359715021536454,0.1605850089798756,19.48,29.0,2022,1.775156,0.5738883063894582
WV,2023-01-01,1166,1433,81.3677599441731,,,-0.234161947737946,128831.598966384,94.9920102661698,0.005461924766714,5.46192476671407,0.596,0.674,59.6,0.0092518998543301,1.71795054343927,0.0585667318416669,0.0831272999899668,0.0603002585705424,9.25189985433013,1,1.797901,,,,,,,28.479487150565,3.9,78.0,0.7060598510644188,8.359715021536454,,34.79,27.0,2023,,
WV,2023-02-01,1123,1194,94.0536013400335,,,-0.141295816141879,124371.745511726,98.4736900317831,0.0031201898926763,3.12018989267637,0.597,0.675,59.7,0.0041732331208518,1.72236651578424,0.0297970619178296,0.0973153859678891,0.0544839974782183,4.17323312085187,1,1.797647,,,,,,,28.479487150565,3.7,75.5102040816327,0.7060598510644188,8.359715021536454,,28.54,34.0,2023,,
WV,2023-03-01,1346,1812,74.2825607064018,,,-0.142985106181741,139835.638178221,101.648997781105,0.0030933742815972,3.0933742815972,0.598,0.676,59.8,0.003333166424649,1.72594595496804,0.0167582993998311,0.0908920670186762,0.0586673727673886,3.33316642464907,1,1.79739,,,,,,,28.479487150565,3.4,70.8333333333333,0.7060598510644188,8.359715021536454,,12.77,31.0,2023,,
WI,2020-04-01,3722,5480,67.9197080291971,57.6914873983241,32.2246056106817,0.0753571185921014,2163528.39028535,76.3576704477263,0.0009694684684777,0.96946846847779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.799054,22900.0833333333,90.5618306341744,3948.9343146888,3.9489343146888,57875.0,109.665744495395,39.9279259706011,14.1,454.838709677419,1.358393299262089,6.2985621724876735,0.4676050741672373,,,2020,5.896271,1.7743201171957454
WI,2020-05-01,4451,5998,74.2080693564522,65.9424215977745,31.555910366485,0.359412177505142,2140286.04370111,77.4145442779131,0.0020187414919725,2.01874149197252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.801139,22900.0833333333,90.5618306341744,3947.51501960793,3.94751501960793,57875.0,109.665744495395,39.9279259706011,10.5,328.125,1.358393299262089,6.2985621724876735,0.4676050741672373,48.39,26.0,2020,5.896271,1.7743201171957454
WI,2020-06-01,5077,5932,85.5866486850978,75.0962053315324,30.4776983762062,0.109793966537143,2317438.67126501,87.0297165412379,0.0018099630182206,1.80996301822063,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.801776,22900.0833333333,90.5618306341744,3947.08160627596,3.94708160627596,57875.0,109.665744495395,39.9279259706011,8.7,271.875,1.358393299262089,6.2985621724876735,0.4676050741672373,,,2020,5.896271,1.7743201171957454
WI,2020-07-01,5635,6403,88.0056223645166,72.0311452251907,30.6504373406347,-0.160666275459226,2467209.35106019,85.7003813923273,0.0042000784713396,4.20007847133969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.800844,24763.4333333333,97.8205745635273,4268.93626743511,4.26893626743511,55597.0,105.082407197399,39.9279259706011,7.6,230.30303030303,1.358393299262089,6.2985621724876735,0.4676050741672373,26.01,18.0,2020,5.896271,1.7743201171957454
WI,2020-08-01,5277,6086,86.7071968452185,75.2363159815638,30.4523406629065,-0.325230843196312,2440569.02942334,82.7295861101435,0.0039344999567163,3.93449995671636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.798958,24763.4333333333,97.8205745635273,4270.32465717692,4.27032465717692,55597.0,105.082407197399,39.9279259706011,6.3,190.909090909091,1.358393299262089,6.2985621724876735,0.4676050741672373,30.67,44.0,2020,5.896271,1.7743201171957454
WI,2020-09-01,5039,5535,91.0388437217706,75.3562781959987,30.6037195813803,-0.462365676732551,2452717.05687167,89.9234429906505,0.0091105016011999,9.11050160119994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.796278,24763.4333333333,97.8205745635273,4272.2991087269,4.2722991087269,55597.0,105.082407197399,39.9279259706011,5.7,172.727272727273,1.358393299262089,6.2985621724876735,0.4676050741672373,35.12,39.0,2020,5.896271,1.7743201171957454
WI,2020-10-01,4958,5680,87.2887323943662,78.3655086325311,30.7330439372947,-0.975541689857872,2560986.73168228,86.37659484761,0.018771190487251,18.771190487251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.790629,25095.6833333333,98.4868612541902,4333.84410110427,4.33384410110427,56304.0,105.237187394864,39.9279259706011,5.1,159.375,1.358393299262089,6.2985621724876735,0.4676050741672373,21.9,32.0,2020,5.896271,1.7743201171957454
WI,2020-11-01,4352,5013,86.8142828645522,73.5925385961476,30.792323917467,-0.680700020218812,2402189.56667462,88.5147783022597,0.0300449825375128,30.0449825375128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,5.78669,25095.6833333333,98.4868612541902,4336.79414887152,4.33679414887152,56304.0,105.237187394864,39.9279259706011,4.9,153.125,1.358393299262089,6.2985621724876735,0.4676050741672373,45.61,16.0,2020,5.896271,1.7743201171957454
WI,2020-12-01,4357,5031,86.6030610216657,72.3288661855727,30.8946200827368,-0.746060097095035,2516557.17911855,90.306881932921,0.0187998843382028,18.7998843382028,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.782376,25095.6833333333,98.4868612541902,4340.02965793531,4.34002965793531,56304.0,105.237187394864,39.9279259706011,4.8,154.838709677419,1.358393299262089,6.2985621724876735,0.4676050741672373,29.51,43.0,2020,5.896271,1.7743201171957454
WI,2021-01-01,4405,4746,92.8150021070375,76.893096462039,31.0824606830064,-0.612580111288848,2465271.5303958,85.5814544194181,0.0124076890224952,12.4076890224952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,5.778836,25141.4166666667,100.00596660689,4350.60220893389,4.35060220893389,62422.0,119.191919191919,39.9279259706011,4.6,153.333333333333,1.358393299262089,6.2985621724876735,0.571945054402318,33.06,56.0,2021,5.880101,1.771573938633763
WI,2021-02-01,4092,4201,97.4053796715068,79.136886426847,31.1777235317554,-0.332357264672015,2307825.40702954,87.8279794471578,0.0043691132085008,4.36911320850087,0.0,0.165,0.0,0.255250206165366,0.255250206165366,0.255250206165366,0.0,0.0,255.250206165366,1,5.776916,25141.4166666667,100.00596660689,4352.04816318372,4.35204816318373,62422.0,119.191919191919,39.9279259706011,4.5,150.0,1.358393299262089,6.2985621724876735,0.571945054402318,29.79,49.0,2021,5.880101,1.771573938633763
WI,2021-03-01,5284,5492,96.2126729788784,79.9127644597583,31.1288043502076,-0.266822500703418,2639233.75770509,93.0935624767168,0.0032673203038763,3.26732030387637,0.185,0.318,18.5,0.246712464558578,0.502030777222258,0.501962670723944,0.0,0.0,246.712464558578,1,5.775375,25141.4166666667,100.00596660689,4353.20938755781,4.35320938755781,62422.0,119.191919191919,39.9279259706011,4.4,141.935483870968,1.358393299262089,6.2985621724876735,0.571945054402318,31.82,30.0,2021,5.880101,1.771573938633763
WI,2021-04-01,5441,5480,99.2883211678832,79.6509891414891,30.8546265687549,0.185235036428114,2525313.50231968,89.4741409859274,0.0042261287002646,4.22612870026461,0.353,0.456,35.3,0.296385233478376,0.798323017011328,0.798347904202321,0.0,0.0,296.385233478376,1,5.776445,25458.4583333333,100.679310124367,4407.28827736321,4.40728827736321,58516.0,110.880357751923,39.9279259706011,4.3,138.709677419355,1.358393299262089,6.2985621724876735,0.571945054402318,42.1,66.0,2021,5.880101,1.771573938633763
WI,2021-05-01,5621,5998,93.7145715238413,80.3120561600802,30.6720400879371,0.275872142780622,2484965.37000346,86.8775362921394,0.0024174291658467,2.41742916584675,0.446,0.511,44.6,0.143614122369198,0.941716904299192,0.686711820406153,0.255250206165366,0.0,143.614122369198,1,5.778039,25458.4583333333,100.679310124367,4406.07242930228,4.40607242930228,58516.0,110.880357751923,39.9279259706011,4.1,128.125,1.358393299262089,6.2985621724876735,0.571945054402318,48.49,58.0,2021,5.880101,1.771573938633763
WI,2021-06-01,5915,5932,99.7134187457856,78.7331021520297,30.351212007073,-0.211881460631853,2504033.09666813,93.9499923771758,0.0005544577764737,0.554457776473714,0.495,0.536,49.5,0.0733350470804414,1.01525148373282,0.513334402928016,0.501962670723944,0.0,73.3350470804414,1,5.776815,25458.4583333333,100.679310124367,4407.00599436425,4.40700599436425,58516.0,110.880357751923,39.9279259706011,4.0,125.0,1.358393299262089,6.2985621724876735,0.571945054402318,29.58,50.0,2021,5.880101,1.771573938633763
WI,2021-07-01,6315,6403,98.6256442292675,76.7021553303173,30.3938669141923,-0.395010229396866,2567107.70714939,89.7071299916389,0.0016536399300792,1.65363993007921,0.518,0.556,51.8,0.044227984457274,1.05988050291158,0.261177153906914,0.79834790420232,0.0,44.227984457274,1,5.774534,25542.5083333333,100.898078522782,4423.3020938717,4.4233020938717,58742.0,111.026687835488,39.9279259706011,3.8,115.151515151515,1.358393299262089,6.2985621724876735,0.571945054402318,38.51,55.0,2021,5.880101,1.771573938633763
WI,2021-08-01,5728,6086,94.1176470588235,79.650332221263,30.3826318025782,-0.490323135074148,2599982.0136595,90.1076072219076,0.0081041924533898,8.10419245338985,0.54,0.586,54.0,0.053058334245831,1.1134585210884,0.170621365783546,0.686711820406153,0.255250206165366,53.058334245831,1,5.771704,25542.5083333333,100.898078522782,4425.47094122175,4.42547094122175,58742.0,111.026687835488,39.9279259706011,3.7,112.121212121212,1.358393299262089,6.2985621724876735,0.571945054402318,36.73,49.0,2021,5.880101,1.771573938633763
WI,2021-09-01,5559,5535,100.433604336043,80.3839701421754,30.6125100549172,-0.672350379501739,2552635.19912991,95.1388272889197,0.0132155512319546,13.2155512319546,0.564,0.609,56.4,0.0555278539955956,1.16973500934321,0.152814172698701,0.513334402928016,0.501962670723944,55.5278539955956,1,5.767826,25542.5083333333,100.898078522782,4428.44640828855,4.42844640828855,58742.0,111.026687835488,39.9279259706011,3.4,103.030303030303,1.358393299262089,6.2985621724876735,0.571945054402318,32.03,40.0,2021,5.880101,1.771573938633763
WI,2021-10-01,5763,5680,101.461267605634,85.2653172906464,30.6602370220727,-1.23908810892032,2610046.88762291,89.5981966432409,0.0125394744516627,12.5394744516627,0.583,0.627,58.3,0.10370289104357,1.27488730512744,0.212289079284996,0.261177153906914,0.798347904202321,103.70289104357,1,5.760688,26013.4166666667,102.088463739678,4515.67879855091,4.51567879855091,59346.0,110.922956151172,39.9279259706011,3.3,103.125,1.358393299262089,6.2985621724876735,0.571945054402318,24.14,39.0,2021,5.880101,1.771573938633763
WI,2021-11-01,5062,5013,100.97745860762,80.101566266806,30.7170142042525,-0.909398285521872,2516932.50725062,94.6339750915616,0.0170695482928019,17.0695482928019,0.595,0.658,59.5,0.14347313000851,1.41951981546547,0.302703875047675,0.170621365783546,0.686711820406153,143.47313000851,1,5.755454,26013.4166666667,102.088463739678,4519.78534910828,4.51978534910828,59346.0,110.922956151172,39.9279259706011,3.1,96.875,1.358393299262089,6.2985621724876735,0.571945054402318,21.43,42.0,2021,5.880101,1.771573938633763
